post_id	date	num_likes	num_angry	num_shares
211857482296579_1758809187601393	2020-01-25T12:09:21+0000	41942	29	4057
211857482296579_1758671717615140	2020-01-25T09:05:02+0000	77729	16	8067
211857482296579_1758531684295810	2020-01-25T05:04:51+0000	39045	10	6196
211857482296579_1758520194296959	2020-01-25T04:53:27+0000	36609	8	2131
211857482296579_1757919561023689	2020-01-24T15:59:51+0000	58282	38	6578
211857482296579_1757710831044562	2020-01-24T12:47:31+0000	133872	32	5573
211857482296579_1757581371057508	2020-01-24T11:01:41+0000	161672	96	33117
211857482296579_1757205367761775	2020-01-24T01:59:13+0000	32338	2231	8894
211857482296579_1757178264431152	2020-01-24T01:41:57+0000	37799	47	6361
211857482296579_1757121401103505	2020-01-24T00:54:40+0000	39478	39	3510
211857482296579_1025623794472149	2020-01-23T22:00:27+0000	57750	262	10525
211857482296579_1756803597801952	2020-01-23T20:05:26+0000	72769	1019	13220
211857482296579_1756795697802742	2020-01-23T20:00:38+0000	103676	36	7055
211857482296579_1756302871185358	2020-01-23T11:09:58+0000	84392	89	7387
211857482296579_1756265604522418	2020-01-23T10:45:03+0000	58684	1776	5294
211857482296579_1756166027865709	2020-01-23T08:36:56+0000	53022	39	10740
211857482296579_1755908701224775	2020-01-23T02:07:06+0000	265196	101	13567
211857482296579_1755828554566123	2020-01-23T00:21:40+0000	31163	9	3842
211857482296579_486119865653370	2020-01-22T19:15:44+0000	27177	65	3119
211857482296579_1755458364603142	2020-01-22T17:56:28+0000	105225	90	27077
211857482296579_1755137817968530	2020-01-22T12:31:54+0000	90710	127	16271
211857482296579_1754538674695111	2020-01-21T23:46:38+0000	62620	15	7279
211857482296579_2838719506149537	2020-01-21T16:44:48+0000	37305	58	3483
211857482296579_1754171751398470	2020-01-21T15:23:16+0000	70306	20	9655
211857482296579_169152907735737	2020-01-21T10:54:15+0000	49897	43	4653
211857482296579_1753314101484235	2020-01-20T19:46:07+0000	225901	94	27455
211857482296579_1753200878162224	2020-01-20T18:18:38+0000	199664	161	11794
211857482296579_1752762428206069	2020-01-20T10:28:16+0000	191647	251	28983
211857482296579_1752271668255145	2020-01-19T23:08:37+0000	66193	200	7607
211857482296579_1752073934941585	2020-01-19T18:23:26+0000	57607	67	12720
211857482296579_1751898224959156	2020-01-19T15:24:14+0000	172467	30	7148
211857482296579_2658685641025900	2020-01-19T13:46:19+0000	61058	73	10439
211857482296579_1751569871658658	2020-01-19T09:42:50+0000	173571	47	5320
211857482296579_1751072618375050	2020-01-18T20:24:35+0000	69389	35	25392
211857482296579_898702167236077	2020-01-18T14:28:38+0000	33790	96	5290
211857482296579_117590912851869	2020-01-18T14:09:25+0000	38786	60	4845
211857482296579_1749646758517636	2020-01-17T16:03:42+0000	150916	199	14661
211857482296579_1749571401858505	2020-01-17T14:42:05+0000	48743	24	9838
211857482296579_1749391431876502	2020-01-17T11:23:25+0000	40577	52	7140
211857482296579_1749226735226305	2020-01-17T07:17:34+0000	87917	44	7400
211857482296579_1748911148591197	2020-01-17T00:14:41+0000	91302	134	38021
211857482296579_1085755248429438	2020-01-16T21:59:32+0000	56441	283	14595
211857482296579_476843732999360	2020-01-16T20:10:32+0000	23837	44	3121
211857482296579_824559717991122	2020-01-16T19:19:08+0000	48396	40	6562
211857482296579_488394698544782	2020-01-16T19:02:05+0000	25780	28	2990
211857482296579_1748439245305054	2020-01-16T16:57:54+0000	28088	11	3101
211857482296579_605401103592996	2020-01-16T11:26:43+0000	54646	81	6610
211857482296579_1747906732024972	2020-01-16T06:35:19+0000	56603	38	8813
211857482296579_1747649485384030	2020-01-16T01:47:27+0000	117151	21	6413
211857482296579_1747518892063756	2020-01-15T23:21:35+0000	38026	11	5916
211857482296579_1747187045430274	2020-01-15T16:34:02+0000	30528	10	3156
211857482296579_907162336347213	2020-01-15T14:59:21+0000	25137	55	2637
211857482296579_636856947060658	2020-01-15T11:18:45+0000	30253	45	2559
211857482296579_863307147422913	2020-01-15T11:16:07+0000	16049	11	1005
211857482296579_1746650015483977	2020-01-15T08:10:55+0000	125133	29	11063
211857482296579_2301206493314415	2020-01-14T20:47:27+0000	34750	54	3656
211857482296579_1745853945563584	2020-01-14T16:03:03+0000	47307	49	4605
211857482296579_1745536792261966	2020-01-14T11:38:16+0000	45772	236	9914
211857482296579_1745498608932451	2020-01-14T11:12:10+0000	125994	469	14912
211857482296579_1745413558940956	2020-01-14T09:21:46+0000	29150	10	3047
211857482296579_1744922888990023	2020-01-13T22:59:39+0000	37571	12	4615
211857482296579_1744823625666616	2020-01-13T21:18:52+0000	40962	11	3810
211857482296579_1744411922374453	2020-01-13T15:21:33+0000	89900	315	7699
211857482296579_1743968545752124	2020-01-13T06:11:49+0000	116866	36	5791
211857482296579_1743545592461086	2020-01-12T22:18:58+0000	47946	2705	2942
211857482296579_1743493362466309	2020-01-12T21:28:18+0000	91408	10	35058
211857482296579_1743228375826141	2020-01-12T17:28:27+0000	41174	376	3443
211857482296579_1742948279187484	2020-01-12T12:52:32+0000	44093	197	14302
211857482296579_1742607129221599	2020-01-12T05:32:51+0000	68000	65	19568
211857482296579_1742297935919185	2020-01-11T23:27:29+0000	37487	17	6221
211857482296579_1742156102600035	2020-01-11T20:52:25+0000	63157	15	9209
211857482296579_1742071975941781	2020-01-11T19:30:46+0000	77413	73	21918
211857482296579_1741759369306375	2020-01-11T15:07:30+0000	148680	92	28795
211857482296579_1741554472660198	2020-01-11T12:15:40+0000	51176	17	1676
211857482296579_1741426346006344	2020-01-11T10:21:36+0000	62325	5115	14127
211857482296579_1740905979391714	2020-01-10T23:54:40+0000	151235	151	8374
211857482296579_1740836229398689	2020-01-10T22:37:57+0000	39486	16	5564
211857482296579_1740599382755707	2020-01-10T18:27:17+0000	103298	41	15092
211857482296579_1740220139460298	2020-01-10T12:23:33+0000	45550	27	4737
211857482296579_1740161912799454	2020-01-10T11:40:00+0000	86170	105	4016
211857482296579_1740044396144539	2020-01-10T09:26:45+0000	40946	14	3964
211857482296579_459951448019392	2020-01-09T22:00:26+0000	66959	231	12143
211857482296579_1739211542894491	2020-01-09T19:09:04+0000	52018	76	6574
211857482296579_1738989362916709	2020-01-09T15:23:36+0000	82800	34	6050
211857482296579_1738625996286379	2020-01-09T09:42:18+0000	89451	12500	35383
211857482296579_1738096563005989	2020-01-08T22:42:30+0000	101561	119	47941
211857482296579_1738010716347907	2020-01-08T21:39:10+0000	179218	28	23251
211857482296579_2337911963186856	2020-01-08T16:29:00+0000	85218	342	11239
211857482296579_1737583689723943	2020-01-08T14:34:57+0000	37805	2815	5157
211857482296579_1736912256457753	2020-01-07T23:38:19+0000	69213	85	8423
211857482296579_760095387809205	2020-01-07T13:53:14+0000	57555	111	15814
211857482296579_2581812621931701	2020-01-07T12:07:12+0000	24897	43	1879
211857482296579_1736028293212816	2020-01-07T06:06:13+0000	67843	19	17722
211857482296579_2430525673930231	2020-01-06T20:45:34+0000	30873	39	2657
211857482296579_1735433916605587	2020-01-06T18:09:33+0000	70302	138	8017
211857482296579_1735222869960025	2020-01-06T14:55:39+0000	101516	68	33622
211857482296579_1734575683358077	2020-01-06T02:52:23+0000	155973	54	20742
211857482296579_1734393690042943	2020-01-06T00:16:37+0000	105691	164	31923
211857482296579_1734270340055278	2020-01-05T22:35:25+0000	37632	120	6002
211857482296579_2334671836788122	2020-01-05T15:27:54+0000	47709	63	5143
211857482296579_1733715853444060	2020-01-05T13:29:43+0000	55993	46	14485
211857482296579_1733329180149394	2020-01-05T06:47:54+0000	190617	94	4871
211857482296579_1732951926853786	2020-01-04T22:43:37+0000	11899	3	1385
211857482296579_812854049160017	2020-01-04T20:07:54+0000	80795	256	12730
211857482296579_1732353290246983	2020-01-04T12:46:29+0000	40364	14	7493
211857482296579_1732202316928747	2020-01-04T10:47:33+0000	70588	791	14339
211857482296579_2653083418094160	2020-01-03T20:16:33+0000	37721	98	2967
211857482296579_1731231113692534	2020-01-03T14:29:54+0000	48305	28	15008
211857482296579_2727400643949282	2020-01-03T11:32:54+0000	33758	63	2696
211857482296579_1492595764238004	2020-01-02T21:59:54+0000	66504	303	11558
211857482296579_1730104240471888	2020-01-02T19:37:35+0000	47469	5224	8567
211857482296579_1730008507148128	2020-01-02T18:19:07+0000	53981	35	12251
211857482296579_1729968820485430	2020-01-02T17:53:37+0000	51585	84	4554
211857482296579_1729922440490068	2020-01-02T17:24:42+0000	41358	65	4613
211857482296579_1729462013869444	2020-01-02T09:24:40+0000	53607	37	9689
211857482296579_1728762763939369	2020-01-01T21:12:24+0000	328937	354	19211
211857482296579_1728726020609710	2020-01-01T20:47:03+0000	23955	15	5108
211857482296579_1728385487310430	2020-01-01T15:55:04+0000	48507	30	10755
211857482296579_1728198310662481	2020-01-01T13:46:47+0000	91147	61	19994
211857482296579_1725435757605403	2019-12-31T00:12:09+0000	56214	16	7638
211857482296579_1724945110987801	2019-12-30T15:45:15+0000	82729	44	18823
211857482296579_1722770851205227	2019-12-28T19:37:15+0000	53584	34	8111
211857482296579_562994224541231	2019-12-27T15:47:33+0000	40914	106	4089
211857482296579_2645151742265882	2019-12-26T22:00:02+0000	75782	1213	15114
211857482296579_1718728921609420	2019-12-25T17:06:24+0000	35553	35	5979
211857482296579_1717749905040655	2019-12-24T23:46:02+0000	79052	21	15881
211857482296579_1717169675098678	2019-12-24T12:54:02+0000	89309	31	8999
211857482296579_1714964591985853	2019-12-22T12:56:42+0000	29811	23	4925
211857482296579_1714784955337150	2019-12-22T09:21:31+0000	73619	50	11288
211857482296579_1713976298751349	2019-12-21T16:22:53+0000	83386	38	31825
211857482296579_998152100570522	2019-12-20T21:16:00+0000	51077	101	5426
211857482296579_2388743134565692	2019-12-20T20:47:57+0000	48065	83	8071
211857482296579_585678655578709	2019-12-20T11:44:28+0000	32726	93	3642
211857482296579_2524332351176090	2019-12-19T22:03:10+0000	43422	180	8097
211857482296579_791108251387168	2019-12-19T18:28:21+0000	26898	37	2630
211857482296579_785414801935822	2019-12-19T11:42:04+0000	30275	52	4206
211857482296579_1710378015777844	2019-12-19T01:07:01+0000	129751	52	26064
211857482296579_1708628252619487	2019-12-17T13:29:01+0000	36200	2729	3726
211857482296579_1707373476078298	2019-12-16T13:56:13+0000	54957	40	8397
211857482296579_457057721660641	2019-12-16T11:28:55+0000	31632	42	2868
211857482296579_1707191716096474	2019-12-16T10:43:19+0000	26771	20	4218
211857482296579_2533617796759952	2019-12-15T15:11:08+0000	35856	75	3460
211857482296579_1705566146259031	2019-12-14T23:10:07+0000	42367	42	3171
211857482296579_1519594344873131	2019-12-14T19:19:00+0000	23360	37	1503
211857482296579_1705216432960669	2019-12-14T16:53:01+0000	15019	6	1814
211857482296579_1042565639415917	2019-12-14T16:37:26+0000	24415	44	1582
211857482296579_581367149319248	2019-12-13T12:09:26+0000	49367	70	7937
211857482296579_2514293038837412	2019-12-12T22:01:31+0000	49552	146	11541
211857482296579_1702340489914930	2019-12-12T12:51:16+0000	40159	246	11101
211857482296579_1701135873368725	2019-12-11T19:14:12+0000	18812	22	1768
211857482296579_821025451673723	2019-12-11T12:32:30+0000	38366	29	4242
211857482296579_469698130351456	2019-12-11T11:55:13+0000	17622	12	1112
211857482296579_1156154527908828	2019-12-09T14:27:18+0000	53778	146	16530
211857482296579_1825328694268827	2019-12-09T11:37:36+0000	21040	25	1075
211857482296579_1696043560544623	2019-12-08T00:55:40+0000	41946	22	7522
211857482296579_510532002872026	2019-12-07T17:34:51+0000	24044	50	1514
211857482296579_485038742122777	2019-12-05T22:00:39+0000	60975	105	7247
211857482296579_1693077447507901	2019-12-05T19:46:40+0000	124217	158	5402
211857482296579_1692694834212829	2019-12-05T12:57:51+0000	58942	49	11289
211857482296579_573168013254506	2019-12-05T12:47:48+0000	17022	22	1362
211857482296579_1487360124761524	2019-12-05T12:20:14+0000	21650	35	1564
211857482296579_434647877424705	2019-12-04T18:37:32+0000	53551	110	10276
211857482296579_841065336312939	2019-12-04T11:29:32+0000	32854	79	2905
211857482296579_1690324051116574	2019-12-04T09:36:08+0000	37684	23	13862
211857482296579_1690156194466693	2019-12-04T06:03:24+0000	53679	601	4106
211857482296579_1689158701233109	2019-12-03T13:18:27+0000	54024	92	5066
211857482296579_453048925410649	2019-12-03T11:19:24+0000	25711	53	1658
211857482296579_1688204521328527	2019-12-02T16:32:50+0000	48818	21	2909
211857482296579_1383069365196201	2019-12-02T11:34:22+0000	28550	45	2006
211857482296579_1687353601413619	2019-12-01T21:21:38+0000	19742	21	2605
211857482296579_1686369041512075	2019-11-30T23:39:04+0000	78205	59	12401
211857482296579_1686276164854696	2019-11-30T21:52:40+0000	43573	38	4983
211857482296579_585351135571993	2019-11-30T19:20:15+0000	22650	48	1693
211857482296579_2822844341096769	2019-11-30T15:04:00+0000	26324	41	3328
211857482296579_576024849876695	2019-11-30T14:51:46+0000	16212	33	1367
211857482296579_430944504246734	2019-11-30T14:38:33+0000	17784	26	1711
211857482296579_2468922780045738	2019-11-30T14:31:13+0000	16675	17	1176
211857482296579_1388034271365593	2019-11-30T14:19:17+0000	13237	21	889
211857482296579_536619153585541	2019-11-30T14:12:16+0000	14077	22	1067
211857482296579_566557157247146	2019-11-30T14:06:44+0000	14225	19	1011
211857482296579_816755272077748	2019-11-30T13:56:06+0000	19926	30	1680
211857482296579_1310831812435944	2019-11-30T13:09:38+0000	118627	237	22162
211857482296579_1685067231642256	2019-11-29T23:36:43+0000	30696	28	3451
211857482296579_1335199196662924	2019-11-29T11:07:04+0000	42576	83	5800
211857482296579_533820083864876	2019-11-28T21:59:48+0000	49958	183	8927
211857482296579_456262038359654	2019-11-28T21:09:07+0000	24690	48	1593
211857482296579_1681913111957668	2019-11-27T09:23:29+0000	68107	81	13477
211857482296579_1677056985776614	2019-11-23T03:43:14+0000	282568	78	9001
211857482296579_1676038732545106	2019-11-22T09:12:44+0000	107601	89	10309
211857482296579_479633192646205	2019-11-21T21:59:57+0000	51607	123	8173
211857482296579_439905066551898	2019-11-21T21:16:03+0000	38082	44	3983
211857482296579_1671995952949384	2019-11-18T21:47:22+0000	53663	49	3900
211857482296579_1670472449768401	2019-11-17T14:36:14+0000	84504	24	14886
211857482296579_1670253453123634	2019-11-17T10:51:31+0000	202035	89	102771
211857482296579_1669649233184056	2019-11-16T22:12:06+0000	127280	89	5115
211857482296579_1669418419873804	2019-11-16T18:50:42+0000	63027	23	9605
211857482296579_1669381626544150	2019-11-16T18:29:29+0000	70368	211	11980
211857482296579_2509008062669015	2019-11-16T18:15:14+0000	61321	87	9845
211857482296579_1667910003357979	2019-11-15T14:33:13+0000	28263	25	1876
211857482296579_1667584146723898	2019-11-15T09:22:32+0000	50857	56	4782
211857482296579_547702162660125	2019-11-14T22:00:23+0000	112903	333	25607
211857482296579_1666720890143557	2019-11-14T17:38:48+0000	177428	48	16109
211857482296579_879286055802087	2019-11-14T11:25:36+0000	113617	107	21517
211857482296579_1665766790238967	2019-11-14T02:20:53+0000	162218	63	24933
211857482296579_2686797954710495	2019-11-13T11:51:51+0000	65926	64	8333
211857482296579_2239545052817456	2019-11-13T11:51:00+0000	28433	29	2011
211857482296579_1663830393765940	2019-11-12T22:31:53+0000	383860	213	34861
211857482296579_1662477187234594	2019-11-12T00:42:31+0000	65857	22	24267
211857482296579_1662547707227542	2019-11-11T22:31:38+0000	121338	338	31266
211857482296579_1662328417249471	2019-11-11T20:08:28+0000	114996	64	10325
211857482296579_1662294510586195	2019-11-11T18:23:24+0000	56982	17	14129
211857482296579_1661729123976067	2019-11-11T09:29:20+0000	181861	49	24635
211857482296579_1661057797376533	2019-11-10T21:55:11+0000	75610	44	7953
211857482296579_1660606094088370	2019-11-10T14:02:20+0000	71744	27	19547
211857482296579_1659703837511929	2019-11-10T09:07:30+0000	38903	11	8950
211857482296579_405852793690065	2019-11-09T15:46:50+0000	88752	155	8742
211857482296579_1658886827593630	2019-11-09T11:18:07+0000	141702	153	27484
211857482296579_1658195387662774	2019-11-08T22:21:34+0000	47533	20233	12269
211857482296579_1658051317677181	2019-11-08T20:40:10+0000	131567	362	21662
211857482296579_1657942287688084	2019-11-08T18:58:26+0000	92552	109	10625
211857482296579_1226416837541763	2019-11-07T22:01:33+0000	84971	258	12173
211857482296579_671707273236192	2019-11-07T21:01:44+0000	37414	52	3278
211857482296579_1655342764614703	2019-11-06T20:19:46+0000	73955	15	9727
211857482296579_1654863141329332	2019-11-06T11:50:02+0000	77522	13	11781
211857482296579_1654170471398599	2019-11-05T21:46:28+0000	68723	100	34052
211857482296579_1653364371479209	2019-11-05T09:51:14+0000	69959	7345	12602
211857482296579_1651092905039689	2019-11-03T13:31:52+0000	93708	71	15185
211857482296579_540649220065233	2019-11-02T13:28:05+0000	96271	163	17305
211857482296579_2797199277007941	2019-11-01T21:12:58+0000	50920	78	4702
211857482296579_1648223218659991	2019-11-01T16:48:40+0000	215028	79	83376
211857482296579_1648022965346683	2019-11-01T14:14:25+0000	63491	12	5589
211857482296579_551095902382043	2019-11-01T13:07:11+0000	90373	120	14080
211857482296579_1003310390021123	2019-11-01T12:08:43+0000	59920	111	6171
211857482296579_568946510544840	2019-10-31T22:00:12+0000	107897	425	25523
211857482296579_1646787988803514	2019-10-31T21:35:29+0000	50692	8	17679
211857482296579_484583002267808	2019-10-31T18:50:43+0000	85869	156	11562
211857482296579_1645058082309838	2019-10-30T22:53:43+0000	194573	35	25823
211857482296579_1643609219121391	2019-10-30T06:40:33+0000	60002	19	5347
211857482296579_558804064888548	2019-10-30T00:50:08+0000	240299	2600	136880
211857482296579_1642282772587369	2019-10-29T20:37:13+0000	50205	17	4984
211857482296579_1641450462670600	2019-10-29T05:16:29+0000	42824	6	6807
211857482296579_1640694956079484	2019-10-28T19:45:19+0000	142095	27	17236
