post_id	date	message	num_likes	num_angry	num_shares
211857482296579_1817907728358205	2020-03-17T10:47:05+0000	"Bras\u00edlia - DF, segunda-feira, 16 de mar\u00e7o de 2020\n\nEdi\u00e7\u00e3o completa do DOU / Atos do Poder Executivo\n\nDECRETO N\u00ba 10.277, DE 16 DE MAR\u00c7O DE 2020\n\nInstitui o Comit\u00ea de Crise para Supervis\u00e3o e Monitoramento dos Impactos da Covid-19.\n\nO PRESIDENTE DA REP\u00daBLICA, no uso da atribui\u00e7\u00e3o que lhe confere o art. 84, caput, inciso VI, al\u00ednea \"a\", da Constitui\u00e7\u00e3o,\nDECRETA:\n\nArt. 1\u00ba Fica institu\u00eddo o Comit\u00ea de Crise para Supervis\u00e3o e Monitoramento dos Impactos da Covid-19.\n\nArt. 2\u00ba O Comit\u00ea \u00e9 \u00f3rg\u00e3o de articula\u00e7\u00e3o da a\u00e7\u00e3o governamental e de\nassessoramento ao Presidente da Rep\u00fablica sobre a consci\u00eancia situacional em quest\u00f5es decorrentes da pandemia da covid-19.\n\nArt. 3\u00ba O Comit\u00ea \u00e9 composto pelo:\nI - Ministro de Estado Chefe da Casa Civil da Presid\u00eancia da Rep\u00fablica, que o coordenar\u00e1;\nII -  Ministro de Estado da Justi\u00e7a e Seguran\u00e7a P\u00fablica;\nIII - Ministro de Estado da Defesa;\nIV - Ministro de Estado das Rela\u00e7\u00f5es Exteriores;\nV - Ministro de Estado da Economia;\nVI - Ministro de Estado da Infraestrutura;\nVII - Ministro de Estado da Educa\u00e7\u00e3o;\nVIII - Ministro de Estado da Cidadania;\nIX - Ministro de Estado da Sa\u00fade;\nX - Ministro de Estado da Ci\u00eancia, Tecnologia, Inova\u00e7\u00f5es e Comunica\u00e7\u00f5es;\nXI - Ministro de Estado da Controladoria-Geral da Uni\u00e3o;\nXII - Ministro de Estado da Mulher, da Fam\u00edlia e dos Direitos Humanos;\nXIII - Ministro de Estado Chefe da Secretaria-Geral da Presid\u00eancia da Rep\u00fablica;\nXIV - Ministro de Estado Chefe da Secretaria de Governo da Presid\u00eancia da Rep\u00fablica;\nXV - Ministro de Estado Chefe do Gabinete de Seguran\u00e7a Institucional da Presid\u00eancia da Rep\u00fablica;\nXVI - Advogado-Geral da Uni\u00e3o;\nXVII - Presidente do Banco Central do Brasil;\nXVIII - Diretor-Presidente da Ag\u00eancia Nacional de Vigil\u00e2ncia Sanit\u00e1ria - Anvisa;\nXIX - Presidente do Banco do Brasil S.A.;\nXX - Presidente da Caixa Econ\u00f4mica Federal;\nXXI - Presidente do Banco Nacional de Desenvolvimento Econ\u00f4mico e Social; e\nXXII - Coordenador do Centro de Opera\u00e7\u00f5es de Emerg\u00eancias em Sa\u00fade P\u00fablica da Secretaria de Vigil\u00e2ncia em Sa\u00fade do Minist\u00e9rio da Sa\u00fade.\n\u00a7 1\u00ba Os membros do Comit\u00ea poder\u00e3o se fazer representar nas reuni\u00f5es:\nI - por ocupante de cargo de Natureza Especial, nas hip\u00f3teses dos incisos I a XVI do caput;\nII - por outros diretores, nas hip\u00f3teses dos incisos XVII a XXI do caput; e\nIII - pelo seu substituto na fun\u00e7\u00e3o, na hip\u00f3tese do inciso XXII do caput.\n\u00a7 2\u00ba O Coordenador poder\u00e1 convidar para participar das reuni\u00f5es do Comit\u00ea, de acordo com o tema a ser discutido:\nI - Ministros de Estado que n\u00e3o componham o Comit\u00ea, com direito a voz e a voto na\nreuni\u00e3o para a qual forem convidados;\nII - membros do Poder Legislativo, do Poder Judici\u00e1rio e do Minist\u00e9rio P\u00fablico, com direito a voz e sem direito a voto; e\nIII - outras autoridades p\u00fablicas e especialistas, com direito a voz e sem direito a voto.\n\u00a7 3\u00ba O membro de que trata o inciso XXII do caput e respectivo suplente ser\u00e3o indicados pelo Ministro de Estado da Sa\u00fade e designados pelo Coordenador do Comit\u00ea.\n\nArt. 4\u00ba O Comit\u00ea se reunir\u00e1 sempre que convocado pelo seu Coordenador.\n\u00a7 1\u00ba O qu\u00f3rum de reuni\u00e3o do Comit\u00ea \u00e9 de maioria absoluta e o qu\u00f3rum de aprova\u00e7\u00e3o \u00e9 de maioria simples.\n\u00a7 2\u00ba Al\u00e9m do voto ordin\u00e1rio, o Coordenador ter\u00e1 o voto de qualidade em caso de empate.\n\nArt. 5\u00ba O Comit\u00ea poder\u00e1 instituir grupos de trabalho tempor\u00e1rios com o objetivo de auxiliar no cumprimento de suas atribui\u00e7\u00f5es.\n\nArt. 6\u00ba A Secretaria-Executiva do Comit\u00ea ser\u00e1 exercida pela Subchefia de Articula\u00e7\u00e3o e Monitoramento da Casa Civil da Presid\u00eancia da Rep\u00fablica.\n\nArt. 7\u00ba A participa\u00e7\u00e3o no Comit\u00ea e nos grupos de trabalho ser\u00e1 considerada presta\u00e7\u00e3o de servi\u00e7o p\u00fablico relevante, n\u00e3o remunerada.\n\nArt. 8\u00ba O Comit\u00ea atuar\u00e1 de forma coordenada com o Grupo Executivo Interministerial de Emerg\u00eancia em Sa\u00fade P\u00fablica de Import\u00e2ncia Nacional e Internacional, de que trata o Decreto n\u00ba 10.211, de 30 de janeiro de 2020.\n\nArt. 9\u00ba Este Decreto entra em vigor na data de sua publica\u00e7\u00e3o.\nBras\u00edlia, 16 de mar\u00e7o de 2020; 199\u00ba da Independ\u00eancia e 132\u00ba da Rep\u00fablica.\n\nJAIR MESSIAS BOLSONARO\nWalter Souza Braga Netto\n\n. Para acompanhar medidas que vem sendo tomados h\u00e1 semanas e atualmente, acompanhe as redes sociais:\n\n. Minist\u00e9rio da Justi\u00e7a e Seguran\u00e7a P\u00fablica, Minist\u00e9rio da Defesa, Minist\u00e9rio das Rela\u00e7\u00f5es Exteriores, Minist\u00e9rio da Economia, Minist\u00e9rio da Infraestrutura, Minist\u00e9rio da Educa\u00e7\u00e3o - MEC, Minist\u00e9rio da Cidadania, Minist\u00e9rio da Sa\u00fade, Minist\u00e9rio da Ci\u00eancia, Tecnologia, Inova\u00e7\u00f5es e Comunica\u00e7\u00f5es, Controladoria-Geral da Uni\u00e3o - CGU, Minist\u00e9rio da Mulher, Fam\u00edlia e Direitos Humanos, Banco Central do Brasil, Caixa, BNDES, Anvisa, Minist\u00e9rio do Desenvolvimento Regional e outros..."	28347	22	2721
211857482296579_1817488358400142	2020-03-17T01:31:36+0000	"- - Visando combater os impactos causados pelo novo coronav\u00edrus, anunciamos a libera\u00e7\u00e3o de at\u00e9 R$ 147,3 bilh\u00f5es, que ser\u00e3o destinados ao atendimento aos mais vulner\u00e1veis, \u00e0 manuten\u00e7\u00e3o de empregos, refor\u00e7os na sa\u00fade, entre outras a\u00e7\u00f5es.\n\n- Institu\u00edmos tamb\u00e9m, ap\u00f3s reuni\u00e3o interministerial realizada na tarde de hoje, um gabinete de crise para monitorar os efeitos do Covid-19 e desenvolver mais a\u00e7\u00f5es de combate ao v\u00edrus. Estamos atentos e novas medidas ser\u00e3o adotadas."	48469	37	6429
211857482296579_1817379455077699	2020-03-16T23:37:44+0000	"- Para maiores detalhes verdadeiros acompanhe as postagens di\u00e1rias, h\u00e1 semanas, dos perfis nas redes sociais:\n\n. Minist\u00e9rio da Sa\u00fade\n. Minist\u00e9rio da Economia\n. Minist\u00e9rio da Ci\u00eancia, Tecnologia, Inova\u00e7\u00f5es e Comunica\u00e7\u00f5es\n. SecomVc\n. TV BrasilGov\n. GOVBR"	24345	31	4996
211857482296579_1817288781753433	2020-03-16T22:04:20+0000	"- Para 2020, foram disponibilizados R$ 65,5 bilh\u00f5es do FGTS em financiamentos para habita\u00e7\u00e3o. A expectativa \u00e9 de que sejam financiadas 526 mil moradias das faixas 1,5, 2 e 3. Al\u00e9m disso, mais de 1,3 milh\u00e3o de empregos devem ser gerados.\n\nMinist\u00e9rio do Desenvolvimento Regional"	43021	42	3740
211857482296579_1817036065112038	2020-03-16T18:04:08+0000	"- Entrevista a Datena.\n- 16/03/2020\n\n.Youtube: https://youtu.be/M0za8MSoO64"	163166	1054	60743
211857482296579_1816294725186172	2020-03-16T01:46:27+0000	"- CNN Brasil: Jair Bolsonaro.\n- Entrevista completa."	157696	351	56828
211857482296579_1816197068529271	2020-03-16T00:36:44+0000	". Link no youtube: https://youtu.be/Z2uuz097aUQ"	61703	123	10753
211857482296579_1816088945206750	2020-03-15T23:18:46+0000	"- Balne\u00e1rio Cambori\u00fa /SC:"	32424	129	3798
211857482296579_1816059891876322	2020-03-15T23:01:48+0000	"- Curitiba / PR:"	32499	107	4328
211857482296579_1816021345213510	2020-03-15T22:42:16+0000	"- Boa Vista / RR:"	52336	174	10216
211857482296579_1815978358551142	2020-03-15T22:17:51+0000	"-Natal /RN:"	27895	75	4427
211857482296579_1815946038554374	2020-03-15T22:03:31+0000	"- Caminhoneiros Pr\u00f3-Bolsonaro:"	75898	96	19590
211857482296579_1815856178563360	2020-03-15T21:15:50+0000	"- S\u00e3o Paulo -SP:"	73039	174	24664
211857482296579_1815829298566048	2020-03-15T21:05:52+0000	"- Londrina /PR:"	38457	84	7895
211857482296579_1815804728568505	2020-03-15T20:55:59+0000	"- Manaus / AM:"	44276	66	10291
211857482296579_1815759655239679	2020-03-15T20:39:18+0000	"\ud83c\udde7\ud83c\uddf7"	58528	110	14868
211857482296579_1815735821908729	2020-03-15T20:30:16+0000	"- Jo\u00e3o Pessoa / PB:"	43170	65	12577
211857482296579_1815702975245347	2020-03-15T20:19:12+0000	""	85381	183	25761
211857482296579_1815676395248005	2020-03-15T20:09:40+0000	"- Goi\u00e2nia / GO:"	26851	42	5367
211857482296579_1815651175250527	2020-03-15T20:00:35+0000	"- Imperatriz /MA:"	35568	42	4254
211857482296579_1815634601918851	2020-03-15T19:54:21+0000	"- Recife / PE:"	63763	81	10585
211857482296579_1815598438589134	2020-03-15T19:41:47+0000	"- Fortaleza / Cear\u00e1:\n\nAndr\u00e9 Fernandes"	47030	71	14563
211857482296579_1815561255259519	2020-03-15T19:27:30+0000	"- Porto Alegre / RS:"	68861	98	10105
211857482296579_1815534685262176	2020-03-15T19:18:33+0000	"- VilaVelha/Vit\u00f3ria - ES"	46469	61	17963
211857482296579_1815457265269918	2020-03-15T18:45:38+0000	"- Icara\u00ed (Niter\u00f3i-RJ):"	29958	50	5500
211857482296579_1815413055274339	2020-03-15T18:28:36+0000	"\ud83c\udde7\ud83c\uddf7\n\nPaulo Henrique Borrachinha"	67225	143	13581
211857482296579_1815363348612643	2020-03-15T18:12:34+0000	"- Foz do Igua\u00e7u/PR:"	87095	118	41414
211857482296579_1815329848615993	2020-03-15T18:01:18+0000	""	36938	53	4439
211857482296579_1815242945291350	2020-03-15T17:34:28+0000	"- Bras\u00edlia-DF:"	180750	252	37341
211857482296579_1815200175295627	2020-03-15T17:22:00+0000	"- Mogi Mirim / SP:"	49530	55	14435
211857482296579_1815147081967603	2020-03-15T17:12:54+0000	"- Francisco Beltr\u00e3o/PR:"	83637	102	14967
211857482296579_1815031205312524	2020-03-15T16:49:03+0000	"- Macei\u00f3/AL:"	42316	67	12096
211857482296579_1814988555316789	2020-03-15T16:41:46+0000	"- Campinas/SP:"	40807	62	10771
211857482296579_1814938255321819	2020-03-15T16:33:12+0000	"- Uberl\u00e2ndia/MG:"	45450	71	12839
211857482296579_1814851211997190	2020-03-15T16:21:04+0000	"- Santar\u00e9m-PA: \n\n- Para saber muitos detalhes por todo Brasil acompanhe Conex\u00e3o Pol\u00edtica"	29687	52	6971
211857482296579_1814705402011771	2020-03-15T16:07:26+0000	"- Gaspar/SC:"	104919	216	31515
211857482296579_1271951536337594	2020-03-15T16:06:23+0000	""	149571	693	66847
211857482296579_1814654165350228	2020-03-15T15:46:59+0000	"Belo Horizonte-MG:"	53782	70	21564
211857482296579_1814597675355877	2020-03-15T15:32:14+0000	"- Salvador/BA."	55511	76	22761
211857482296579_1814589332023378	2020-03-15T15:30:08+0000	"- Rio de Janeiro."	68538	114	21421
211857482296579_1814579472024364	2020-03-15T15:26:59+0000	"- Salvador/BA."	51807	74	17711
211857482296579_1814506578698320	2020-03-15T15:03:27+0000	"- Bras\u00edlia/DF.\n- Eu te amo, meu Brasil."	101576	168	33434
211857482296579_1814476418701336	2020-03-15T14:52:36+0000	"- Parna\u00edba/PI.\n- Um abra\u00e7o meu Nordeste."	126005	144	28135
211857482296579_1814428858706092	2020-03-15T14:35:10+0000	"- Volta Redonda/RJ."	38250	65	7944
211857482296579_1814419192040392	2020-03-15T14:31:54+0000	"- Bras\u00edlia/DF.\n- O Brasil \u00e9 de todos n\u00f3s."	124292	346	35537
211857482296579_1814390062043305	2020-03-15T14:22:12+0000	"- Ribeir\u00e3o Preto/SP.\n- Deus acima de todos!"	63398	92	27234
211857482296579_1814376822044629	2020-03-15T14:18:18+0000	"- Copacabana/RJ.\n- Brasil acima de tudo!"	98025	277	45240
211857482296579_1814359725379672	2020-03-15T14:11:33+0000	"- Bras\u00edlia, DF: engarrafamento na Esplanda."	64449	94	24100
211857482296579_1814294398719538	2020-03-15T13:26:18+0000	"- Bras\u00edlia/DF, 10h.\n- Devemos lealdade ao povo brasileiro."	86800	152	21827
211857482296579_1814252775390367	2020-03-15T12:57:43+0000	"- Bel\u00e9m/Par\u00e1.\n- V\u00eddeo: Dep. Eder Mauro."	115994	137	58332
211857482296579_1814196912062620	2020-03-15T12:05:06+0000	"- Esta semana: 21km de duplica\u00e7\u00e3o da BR101/RS; pontos de parada em condi\u00e7\u00f5es sanit\u00e1rias em PE, SE e PR; constru\u00e7\u00e3o de ponte na BR 392/RS; nova pavimenta\u00e7\u00e3o em setores da BR116/BA; in\u00edcio de s\u00e9rie de a\u00e7\u00f5es na BR156/AP; conserva\u00e7\u00e3o em pontos da BR101/SE...\n\n- Esta semana devido \u00e0s chuvas: r\u00e1pida corre\u00e7\u00e3o de afundamento de pista na BR153/GO; corre\u00e7\u00e3o de problema na BR230/PB; trabalho intenso na BR135/PI; em menos de 6h, libera\u00e7\u00e3o de tr\u00e1fego devido a deslizamento na BR116/MG; em 24h, libera\u00e7\u00e3o de trecho na BR222/MA...\n\n. Detalhes: Minist\u00e9rio da Infraestrutura\n DNIT - Departamento Nacional de Infraestrutura de Transportes"	37064	14	3957
211857482296579_1813726548776323	2020-03-14T22:35:00+0000	"- A\u00e7\u00f5es de combate ao coronav\u00edrus, parceria na \u00e1rea militar com os Estados Unidos, BNDES voltado ao desenvolvimento interno. Algumas das realiza\u00e7\u00f5es do Governo Federal nesta semana al\u00e9m das expostas diariamente para conhecimento de todos:\n\n. Link no youtube: https://youtu.be/E0xDb4Wev0I\n\nSecomVc"	33088	19	6551
211857482296579_1813613988787579	2020-03-14T19:46:53+0000	"- Nosso governo disponilizou, para o corrente ano, R$ 4 bilh\u00f5es para investimentos em saneamento b\u00e1sico. A previs\u00e3o \u00e9 atender 4,9 milh\u00f5es de pessoas e gerar 92,4 mil empregos.\n\nMinist\u00e9rio do Desenvolvimento Regional"	47852	15	4785
211857482296579_1813330172149294	2020-03-14T14:16:00+0000	"- Nossa ida a Mossor\u00f3 foi adiada por recomenda\u00e7\u00e3o m\u00e9dica.\n- Brevemente outra data ser\u00e1  marcada.\n- Obrigado Rio Grande do Norte.\n- Um abra\u00e7o meu Nordeste."	49962	17	6124
211857482296579_1813188408830137	2020-03-14T11:27:37+0000	"- Bilh\u00f5es de dinheiro p\u00fablico que outrora eram destinados para financiar ditaduras, o Foro de SP e OUTROS interesses, hoje tem o destino voltado para o desenvolvimento de obras, suporte e avan\u00e7os para todo Brasil.\n\n- O BNDES registrou lucro l\u00edquido de R$ 17,7 bilh\u00f5es em 2019. Crescimento de 164% em rela\u00e7\u00e3o a 2018. O resultado \u00e9 recorde para a institui\u00e7\u00e3o.\n\n. BNDES\n. GOVBR"	97597	17	18823
211857482296579_1812666232215688	2020-03-13T20:57:08+0000	"- Via Minist\u00e9rio da Justi\u00e7a e Seguran\u00e7a P\u00fablica (Ministro S\u00e9rgio Moro):\n\n. Link para detalhes: https://t.co/2ok0OAAu6O"	22841	6	1992
211857482296579_1812332762249035	2020-03-13T15:49:42+0000	"- N\u00c3O ACREDITE NA M\u00cdDIA FAKE NEWS!\n\n- S\u00c3O ELES QUE PRECISAM DE VOC\u00caS!"	103894	34	8054
211857482296579_1812269335588711	2020-03-13T15:30:46+0000	"- HFA/SABIN atestam negativo para o COVID-19 o Sr. Pres. da Rep\u00fablica Jair Bolsonaro"	188086	148	41460
211857482296579_1812196862262625	2020-03-13T14:14:06+0000	"- Seguimos concluindo obras de infraestrutura pelo Brasil. Hoje no Rio Grande do Sul, o Minist\u00e9rio da Infraestrutura entrega mais 22km de rodovia duplicada na BR-116/RS. O Ministro Tarc\u00edsio tamb\u00e9m anuncia conclus\u00e3o da dragagem no Porto de Rio Grande, o que vai permitir entrada de navios maiores.\n\n. Minist\u00e9rio da Infraestrutura\n. DNIT - Departamento Nacional de Infraestrutura de Transportes\n. Portos do Brasil"	45289	14	4023
211857482296579_1812143965601248	2020-03-13T13:15:51+0000	"- O Governo investe na diminui\u00e7\u00e3o do Estado para diminuir a d\u00edvida p\u00fablica, gerar empregos, desenvolvimento regional e investir em \u00e1reas como Sa\u00fade, Educa\u00e7\u00e3o e Seguran\u00e7a. As Desestatiza\u00e7\u00f5es seguem e temos muito a avan\u00e7ar. O Brasil tem pressa! \n\n- Em janeiro foram R$ 29,5 bilh\u00f5es e o objetivo \u00e9 vender mais de 300 ativos ainda em 2020."	41870	33	3110
211857482296579_507378069974653	2020-03-12T22:19:31+0000	"PARTE 2\n\n- Live de quinta-feira com o Presidente Bolsonaro:\n\n. Temas: \n- Coronavirus com o Ministro da Sa\u00fade; \n- Acordo militar com os EUA; \n- Quando solicitada, seguindo a lei, cidades est\u00e3o tendo ajudas do Governo Federal em caso de calamidades com chuvas: cidades de SP, MG, ES e outras;\n- Sexta queda consecutiva dos pre\u00e7os do petr\u00f3leo, sendo mais de 20% baixados nas refinarias;\n- Liberdade de pensamentos e manifesta\u00e7\u00f5es; \n- Or\u00e7amento engessado, contudo vamos cuidando do Brasil;\n- Trabalho constante dos Minist\u00e9rios;\n-  Indica\u00e7\u00e3o de Ministro do STF e a confian\u00e7a no Presidente.\n\n. Link no youtube: https://youtu.be/ZLIUvoZDSFc"	81881	193	11597
211857482296579_885793518527705	2020-03-12T21:59:13+0000	"PARTE 1:\n\n- Live de quinta-feira com o Presidente Bolsonaro:\n\n. Temas: \n- Coronavirus com o Ministro da Sa\u00fade; \n- Acordo militar com os EUA; \n- Quando solicitada, seguindo a lei, cidades est\u00e3o tendo ajudas do Governo Federal em caso de calamidades com chuvas: cidades de SP, MG, ES e outras;\n- Sexta queda consecutiva dos pre\u00e7os do petr\u00f3leo, sendo mais de 20% baixados nas refinarias;\n- Liberdade de pensamentos e manifesta\u00e7\u00f5es; \n- Or\u00e7amento engessado, contudo vamos cuidando do Brasil;\n- Trabalho constante dos Minist\u00e9rios;\n-  Indica\u00e7\u00e3o de Ministro do STF e a confian\u00e7a no Presidente.\n\n. Link no youtube: https://youtu.be/ZLIUvoZDSFc"	60625	303	12276
211857482296579_1810857175729927	2020-03-12T10:43:06+0000	"- O Congresso derrubou nosso veto e ampliou o n\u00famero de fam\u00edlias que podem se habilitar ao BPC, Benef\u00edcio de Presta\u00e7\u00e3o Continuada.\n\n- Tal medida imp\u00f5e uma despesa extra de R$ 20 bilh\u00f5es ao Executivo no corrente ano."	44701	19269	7907
211857482296579_1810207302461581	2020-03-11T17:02:16+0000	"- Estrangeiros s\u00e3o bem vindos ao Brasil. Mas aquele que comete crime, tem que ser expulso ap\u00f3s cumprir a pena. 1238 decretos de expuls\u00e3o em 2019. Em 2015, foram s\u00f3 22, pois a lei havia sido abandonada. Hoje, decretamos expuls\u00e3o do criminoso L.A.S., condenado por estupro e pornografia infantil.\n\n. Detalhes: https://bit.ly/2vgWZFi\n\n. Minist\u00e9rio da Justi\u00e7a e Seguran\u00e7a P\u00fablica ( S\u00e9rgio Moro )."	75737	32	7346
211857482296579_1810111902471121	2020-03-11T15:06:42+0000	"- Dando continuidade a realiza\u00e7\u00f5es e entregas de habita\u00e7\u00f5es em todo o Brasil. Em 2019, foram investidos mais de R$4,5 bilh\u00f5es no setor. Agora, O Minist\u00e9rio do Desenvolvimento Regional entrega mais 857 novas moradias no Sudeste (MG, RJ e SP), atingindo mais de 3.400 cidad\u00e3os. Detalhes: https://t.co/agoe3op9LU \n\n. Minist\u00e9rio do Desenvolvimento Regional"	25345	12	4411
211857482296579_200131397749965	2020-03-11T11:55:13+0000	"- Agrade\u00e7o a todos pelo carinho de sempre no Pal\u00e1cio do Alvorada!"	71171	56	7560
211857482296579_1809866612495650	2020-03-11T10:38:16+0000	"- Mais obras de grande porte em fase de conclus\u00e3o no ES, SE,PI, GO, al\u00e9m de reparos cont\u00ednuos devido a\u00e7\u00f5es do tempo em MT, PI, ES, SP, MA, RJ e muitas outras regi\u00f5es de responsabilidade do Governo Federal. Mais detalhes nos perfis:\n\n. Minist\u00e9rio da Infraestrutura\n. DNIT - Departamento Nacional de Infraestrutura de Transportes\n. Ex\u00e9rcito Brasileiro"	41652	11	10154
211857482296579_1809431005872544	2020-03-10T23:40:18+0000	"- Visita a F\u00e1brica da EMBRAER\n- Jacksonville/EUA"	32130	8	4228
211857482296579_1809376362544675	2020-03-10T22:24:22+0000	"- A miss\u00e3o Brasil / EUA tamb\u00e9m avan\u00e7ou em a\u00e7\u00f5es promocionais para divulgar destinos tur\u00edsticos brasileiros, al\u00e9m de despertar interesses iniciais das empresas a\u00e9reas Delta e American Airlines para operar v\u00f4os da Am\u00e9rica do Norte ao Nordeste.  Empregos e desenvolvimento.\n\n. Detalhes: https://t.co/Cj30SWQxDx   \n\nEmbratur"	25010	15	2185
211857482296579_1809219075893737	2020-03-10T19:26:52+0000	"- Confer\u00eancia Internacional em Miami:\n\n. Link no youtube: https://youtu.be/ljWjJ_tsdPc"	49345	33	6455
211857482296579_1809147599234218	2020-03-10T18:05:11+0000	"- Visita \u00e0 Fabrica da EMBRAER.\n- Jacksonville/EUA."	60694	26	2635
211857482296579_1808994299249548	2020-03-10T15:18:52+0000	"- Agora  nos EUA:\n\n- pre\u00e7o dos combust\u00edveis e primeiro passo dado para novos acordos bilaterais com os norte americanos:\n\n. Link no youtube: https://youtu.be/dFORuK45_54"	51480	28	6796
211857482296579_1808905169258461	2020-03-10T13:52:05+0000	"- A Secretaria Especial do Programa de Parcerias e Investimentos nos acompanha em passagem oficial pelos EUA, apresentando carteira de mais de 130 projetos do PPI para mais de 400 empres\u00e1rios. \n\n- Se a Fl\u00f3rida fosse um pa\u00eds seria o nosso 3\u00ba maior parceiro comercial do mundo, local de nosso destino nesta viagem de neg\u00f3cios. Com a Secret\u00e1ria Martha Seillier.\n\n. Link de nossa fala em um dos eventos: https://youtu.be/FWl6ngnVUNk"	29880	6	2129
211857482296579_1808741289274849	2020-03-10T10:46:10+0000	"- Em 2019, o turismo criou 163,6% mais vagas de emprego em compara\u00e7\u00e3o com 2018. O setor movimentou R$ 238,6 bilh\u00f5es em 2019, 2,2% a mais que em 2018. Detalhes: bit.ly/2Iq1sZ5 \n\n- O Executivo Federal segue fazendo sua parte e desenvolvendo mais aproxima\u00e7\u00f5es para expans\u00f5es!\n\nMinist\u00e9rio do Turismo"	30834	10	2384
211857482296579_231986938199681	2020-03-09T21:49:51+0000	"Evento com a Comunidade Brasileira em Miami."	59138	73	10223
211857482296579_1808073599341618	2020-03-09T21:00:01+0000	"- Enquanto a Globo tratava um criminoso como v\u00edtima, omitia os crimes por ele praticados: estupro e assassinato de uma crian\u00e7a.\n\n- Gra\u00e7as \u00e0 internet livre, o povo n\u00e3o \u00e9 mais ref\u00e9m de manipula\u00e7\u00f5es.\n\n- Infelizmente a Constitui\u00e7\u00e3o n\u00e3o permite pris\u00e3o perp\u00e9tua para crimes t\u00e3o cru\u00e9is."	188400	43192	60604
211857482296579_1807894462692865	2020-03-09T17:08:11+0000	"- N\u00c3O existe qualquer possibilidade do Governo Jair Bolsonaro aumentar a CIDE para manter os atuais pre\u00e7os dos combust\u00edveis.\n\n- O barril do petr\u00f3leo caiu, em m\u00e9dia, 30% (US$ 35,00 o barril).\n\n- A Petrobr\u00e1s, que n\u00e3o sofre qualquer interfer\u00eancia do Governo, continuar\u00e1 mantendo sua pol\u00edtica de pre\u00e7os, ou seja, a tend\u00eancia \u00e9 que os mesmos passem a cair nas refinarias."	58571	36	5111
211857482296579_1807801266035518	2020-03-09T15:32:08+0000	"- Semin\u00e1rio Empresarial Brasil-Estados Unidos. - Miami/Fl\u00f3rida.\n- Presidente fala para mais de 300 empres\u00e1rios.\n\n. Link no youtube: https://youtu.be/FWl6ngnVUNk"	35849	27	5334
211857482296579_1807761076039537	2020-03-09T14:53:30+0000	"- Brasil passa a integrar o seleto grupo de pa\u00edses com acesso ao fundo americano de U$ 100 bilh\u00f5es, voltado para pesquisas militares.\n\n- Nossos pesquisadores ter\u00e3o ainda acesso a equipamentos avan\u00e7ados para trabalhar no desenvolvimento de novas tecnologias.\n\n- Acordo foi poss\u00edvel gra\u00e7as a alian\u00e7a e a boa rela\u00e7\u00e3o que temos constru\u00eddo com os Estados Unidos, pautada na defesa da seguran\u00e7a dos povos, da liberdade, e da democracia.\n\n- Assim como ocorreu com o acordo para uso da base de Alc\u00e2ntara-MA, firmado ap\u00f3s d\u00e9cadas e que trar\u00e1 bilh\u00f5es de d\u00f3lares e desenvolvimento para a regi\u00e3o e para o Brasil, o RDT&E precisar\u00e1 ser aprovado pelo Congresso Nacional.\n\n. Minist\u00e9rio da Defesa (Ministro Fernando Azevedo).\n. Minist\u00e9rio das Rela\u00e7\u00f5es Exteriores (Ministro Ernesto Ara\u00fajo)."	64125	23	7927
